PROCNUM,ADJFACTOR,AGE2,RACE4,INCOME5,IRINSUR4,IRSEX,MALE,YOTMTHLP,WHITE,HISPB,NONE,SMHVST,YOUNG,VEREP,VESTR,adj_wt,rho1,id,one,r,s1,W1,Z_HAT,f_wt4
19,1.2776,5,1,3,1,1,1,2,1,0,1,0,0,02,30039,894.42526626,0.880797078,1200,1,0.2511567782,1,248.2503245,2.1499591112,1142.6755908
19,1.3731,5,3,1,1,1,1,5,0,0,0,5,0,01,30013,320.44164571,0.6224593312,1201,1,0.5336149859,1,119.5547225,2.0695759167,439.99636821
19,1.3517,4,1,1,1,1,1,3,1,0,0,4,0,02,30027,1831.906495,0.6899744811,1202,1,0.0165714813,1,644.20884211,2.3311441169,2476.1153371
19,1.3731,4,1,4,1,2,0,5,1,0,0,5,0,02,30014,1347.5519986,0.6224593312,1203,1,0.1978196065,1,502.76300664,3.0848320087,1850.3150052
19,1.3315,2,1,2,1,1,1,4,1,0,0,3,1,01,30040,1400.6341253,0.7502601056,1204,1,0.5725454546,1,464.25188855,2.1891392548,1864.8860138
19,1.3315,4,1,3,1,2,0,4,1,0,0,3,0,02,30001,1178.76749,0.7502601056,1205,1,0.5834370798,1,390.71233773,2.903647003,1569.4798278
19,0.0000,6,1,3,1,2,0,1,1,0,0,,0,01,30051,1473.0166076,0.6224593312,1206,1,0.7020340584,0,-1473.016608,2.360091986,0
19,1.3517,2,1,1,1,2,0,1,1,0,0,4,1,01,30017,244.37511423,0.6899744811,1207,1,0.114474048,1,85.937033251,2.0369021182,330.31214748
19,1.3517,4,1,3,1,2,0,1,1,0,0,4,0,02,30060,1388.5353018,0.6899744811,1208,1,0.5064655116,1,488.29278211,2.360091986,1876.8280839
19,0.0000,6,1,4,1,2,0,3,1,0,0,,0,01,30006,4675.869421,0.6224593312,1209,1,0.6901814596,0,-4675.869421,2.7224619973,0
19,1.3315,3,2,2,1,1,1,4,0,1,0,3,0,01,30035,480.66805984,0.7502601056,1210,1,0.3645995005,1,159.32144627,1.888390911,639.98950611
19,1.3517,6,2,1,1,2,0,1,0,1,0,4,0,01,30013,11317.083657,0.6899744811,1211,1,0.2637542096,1,3979.7693704,1.7361537744,15296.853027
19,1.2776,3,2,1,1,2,0,2,0,1,1,0,0,02,30059,1425.7037158,0.880797078,1214,1,0.8733210582,1,395.7081977,1.9173387801,1821.4119135
19,1.3315,5,2,4,1,2,0,2,0,1,0,3,0,02,30032,885.01687975,0.7502601056,1215,1,0.6813861903,1,293.34624253,1.9173387801,1178.3631223
19,1.2776,4,4,4,1,2,0,2,0,1,1,0,0,02,30015,138.22730975,0.880797078,1216,1,0.3894588195,1,38.365390375,1.9173387801,176.59270013
19,1.3731,2,2,1,1,2,0,3,0,1,0,5,1,02,30020,3330.2022763,0.6224593312,1217,1,0.5394168131,1,1242.4771073,1.7753339179,4572.6793837
19,1.2776,6,1,3,1,1,1,1,1,0,1,0,0,01,30014,1616.2078872,0.880797078,1218,1,0.5266701749,1,448.58318251,1.9687741055,2064.7910697
19,1.3517,6,1,2,1,2,0,1,1,0,0,4,0,01,30004,941.6546475,0.6899744811,1219,1,0.6653042835,1,331.14258385,2.360091986,1272.7972314
19,1.2776,5,2,2,1,2,0,1,0,1,1,0,0,02,30018,1272.2620283,0.880797078,1220,1,0.1443093601,1,353.1200127,1.7361537744,1625.382041
19,1.2776,4,4,2,1,2,0,5,0,1,1,0,0,02,30012,116.95878652,0.880797078,1221,1,0.648337304,1,32.462250119,2.4608937971,149.42103664
19,1.2776,4,2,2,1,2,0,4,0,1,1,0,0,01,30050,1525.6376034,0.880797078,1222,1,0.4269130507,1,423.44513779,2.2797087914,1949.0827412
19,1.3315,4,1,3,1,2,0,2,1,0,0,3,0,01,30027,364.35329952,0.7502601056,1223,1,0.5072827514,1,120.76794671,2.5412769917,485.12124623
19,0.0000,3,3,2,1,2,0,2,0,0,0,,0,01,30021,377.61747028,0.6224593312,1224,1,0.6648823282,0,-377.6174703,1.9173387801,0
19,1.2776,5,1,3,1,1,1,4,1,0,1,0,0,01,30004,1270.8779553,0.880797078,1225,1,0.7913656462,1,352.73585923,2.5123291226,1623.6138145
19,1.3731,5,2,2,1,2,0,4,0,1,0,5,0,01,30016,1801.5981144,0.6224593312,1226,1,0.5193597723,1,672.16469994,2.2797087914,2473.7628144
19,1.2945,5,1,3,1,2,0,5,1,0,0,1,0,02,30012,1152.2535554,0.8455347349,1227,1,0.8305446356,1,339.30341136,3.0848320087,1491.5569668
19,1.3731,4,1,4,1,2,0,2,1,0,0,5,0,01,30033,393.03138223,0.6224593312,1228,1,0.499963993,1,146.63748756,2.5412769917,539.66886979
19,1.2776,6,3,4,1,2,0,4,0,0,1,0,0,01,30015,22.70081366,0.880797078,1229,1,0.861769793,1,6.3006766135,2.2797087914,29.001490274
19,0.0000,4,1,4,1,2,0,4,1,0,0,,0,02,30025,883.79656124,0.6899744811,1230,1,0.8751066354,0,-883.7965612,2.903647003,0
19,1.2776,2,2,1,1,2,0,2,0,1,1,0,1,01,30008,574.05880071,0.880797078,1231,1,0.2854437941,1,159.33168364,1.5941489123,733.39048435
19,0.0000,6,1,4,1,2,0,2,1,0,0,,0,01,30045,732.69485515,0.6224593312,1232,1,0.6294455843,0,-732.6948551,2.5412769917,0
19,1.2776,4,1,4,1,2,0,1,1,0,1,0,0,01,30035,152.01366156,0.880797078,1233,1,0.0414678105,1,42.19183227,2.360091986,194.20549383
19,1.3731,6,1,4,1,2,0,4,1,0,0,5,0,02,30031,607.26849677,0.6224593312,1234,1,0.1135690986,1,226.56798075,2.903647003,833.83647753
19,0.0000,5,1,4,1,2,0,2,1,0,0,,0,02,30038,4766.7909286,0.6899744811,1235,1,0.9069258063,0,-4766.790929,2.5412769917,0
19,1.2776,6,1,3,1,1,1,3,1,0,1,0,0,01,30022,915.98997741,0.880797078,1236,1,0.2033788484,1,254.23567257,2.3311441169,1170.22565
19,1.3517,3,4,4,1,2,0,2,0,1,0,4,0,01,30038,6523.9933689,0.6899744811,1237,1,0.2018204784,1,2294.2296594,1.9173387801,8818.2230283
19,1.3731,4,1,4,1,2,0,4,1,0,0,5,0,01,30031,932.96750311,0.6224593312,1238,1,0.2746807403,1,348.08419078,2.903647003,1281.0516939
19,1.3315,6,1,4,1,2,0,4,1,0,0,3,0,01,30049,1177.0797141,0.7502601056,1239,1,0.6011893296,1,390.15291029,2.903647003,1567.2326244
19,0.0000,6,1,1,1,2,0,2,1,0,0,,0,02,30014,646.49481175,0.8021838886,1240,1,0.9738626717,0,-646.4948117,2.5412769917,0
19,1.2776,5,1,2,2,2,0,2,1,0,1,0,0,02,30034,229.81258856,0.880797078,1241,1,0.2116104347,1,63.785149902,2.5412769917,293.59773846
19,0.0000,5,2,2,1,2,0,2,0,1,0,,0,01,30030,702.14469937,0.7502601056,1242,1,0.9861915386,0,-702.1446994,1.9173387801,0
19,1.3517,3,1,4,1,2,0,3,1,0,0,4,0,02,30032,1293.3269042,0.6899744811,1243,1,0.6087224635,1,454.8117656,2.7224619973,1748.1386698
19,1.3315,5,1,1,1,2,0,2,1,0,0,3,0,02,30007,983.33366786,0.7502601056,1244,1,0.6253190556,1,325.93416377,2.5412769917,1309.2678316
19,0.0000,5,3,1,1,1,1,1,0,0,1,,0,01,30022,2655.1153515,0.880797078,1245,1,0.9297163174,0,-2655.115351,1.344835894,0
19,1.3315,5,1,4,1,2,0,5,1,0,0,3,0,02,30007,1164.0942821,0.7502601056,1246,1,0.5362532584,1,385.84878031,3.0848320087,1549.9430624
19,1.3517,6,1,4,1,1,1,2,1,0,0,4,0,01,30045,142.79304942,0.6899744811,1247,1,0.6453962064,1,50.214650844,2.1499591112,193.00770026
19,1.3315,2,1,4,1,2,0,1,1,0,0,3,1,01,30001,406.47559232,0.7502601056,1248,1,0.4193821929,1,134.72973275,2.0369021182,541.20532507
19,0.0000,4,3,3,1,2,0,2,0,0,0,,0,02,30024,289.55055281,0.6899744811,1249,1,0.9528676579,0,-289.5505528,1.9173387801,0
19,0.0000,6,3,2,1,1,1,5,0,0,0,,0,01,30008,813.56300017,0.6899744811,1250,1,0.7404185481,0,-813.5630002,2.0695759167,0
19,1.3731,4,1,2,1,2,0,1,1,0,0,5,0,02,30001,4435.3500107,0.6224593312,1251,1,0.5825120912,1,1654.8006379,2.360091986,6090.1506486
19,1.3517,1,1,4,1,2,0,3,1,0,0,4,1,01,30031,1069.283812,0.6899744811,1252,1,0.4232646299,1,376.02469791,2.3992721295,1445.3085099
19,0.0000,3,3,4,1,2,0,2,0,0,0,,0,01,30007,534.12792615,0.6224593312,1253,1,0.8298821067,0,-534.1279261,1.9173387801,0
19,1.3315,6,2,1,2,2,0,3,0,1,0,3,0,01,30048,1094.8265872,0.7502601056,1254,1,0.3044982405,1,362.88942385,2.0985237858,1457.7160111
19,1.3315,3,1,3,1,2,0,3,1,0,0,3,0,02,30021,4144.2769882,0.7502601056,1255,1,0.7398028577,1,1373.6552492,2.7224619973,5517.9322374
19,0.0000,4,1,1,1,1,1,4,1,0,0,,0,01,30021,782.20879449,0.6899744811,1256,1,0.847131892,0,-782.2087945,2.5123291226,0
19,1.2776,6,2,2,1,2,0,3,0,1,1,0,0,02,30012,67.843710941,0.880797078,1257,1,0.6747614619,1,18.830218568,2.0985237858,86.673929509
19,1.3731,5,1,3,1,1,1,2,1,0,0,5,0,02,30040,2821.1775032,0.6224593312,1258,1,0.1297353604,1,1052.5632297,2.1499591112,3873.7407329
19,1.2776,6,1,1,2,2,0,1,1,0,1,0,0,02,30003,1233.0458621,0.880797078,1259,1,0.3065611042,1,342.23545213,2.360091986,1575.2813142
19,1.2776,4,1,2,1,1,1,4,1,0,1,0,0,02,30014,1284.8250526,0.880797078,1260,1,0.6353872724,1,356.60691651,2.5123291226,1641.4319691
19,0.0000,5,1,4,1,2,0,2,1,0,0,,0,01,30001,599.11404441,0.6224593312,1261,1,0.8744499944,0,-599.1140444,2.5412769917,0
19,0.0000,6,1,2,1,2,0,5,1,0,0,,0,01,30015,674.61831496,0.7502601056,1262,1,0.7567108719,0,-674.618315,3.0848320087,0
19,1.2776,5,1,3,1,2,0,4,1,0,1,0,0,01,30008,1647.919091,0.880797078,1263,1,0.3091993417,1,457.38471902,2.903647003,2105.30381
19,1.3517,6,1,4,2,2,0,3,1,0,0,4,0,02,30036,643.21980514,0.6899744811,1264,1,0.3920192609,1,226.19488877,2.7224619973,869.41469391
19,1.3731,2,3,2,1,1,1,4,0,0,0,5,1,01,30020,1073.6563032,0.6224593312,1265,1,0.3393589069,1,400.57427963,1.5652010432,1474.2305828
19,1.3315,4,1,2,1,2,0,2,1,0,0,3,0,01,30019,672.22381016,0.7502601056,1266,1,0.1502101185,1,222.81420091,2.5412769917,895.03801107
19,1.2776,3,4,1,1,2,0,1,0,1,1,0,0,02,30026,1857.714262,0.880797078,1267,1,0.0112824068,1,515.61397667,1.7361537744,2373.3282386
19,1.3517,6,1,4,1,1,1,3,1,0,0,4,0,01,30049,1536.3664084,0.6899744811,1268,1,0.1523039537,1,540.27911778,2.3311441169,2076.6455262
19,0.0000,3,2,1,1,2,0,5,0,1,0,,0,01,30047,777.17839507,0.6899744811,1269,1,0.9523482574,0,-777.1783951,2.4608937971,0
19,0.0000,2,3,2,1,2,0,2,0,0,0,,1,02,30030,159.52213784,0.6899744811,1270,1,0.7501887273,0,-159.5221378,1.5941489123,0
19,1.2776,5,1,2,1,2,0,4,1,0,1,0,0,01,30029,392.6533224,0.880797078,1271,1,0.7487199762,1,108.98206746,2.903647003,501.63538986
19,0.0000,3,1,2,1,2,0,2,1,0,0,,0,02,30022,1729.8361855,0.7502601056,1272,1,0.7929553454,0,-1729.836186,2.5412769917,0
19,1.2776,6,1,2,1,2,0,4,1,0,1,0,0,02,30039,771.40207367,0.880797078,1273,1,0.5432345697,1,214.10488091,2.903647003,985.50695458
19,1.3517,6,1,4,1,1,1,2,1,0,0,4,0,02,30011,468.49717897,0.6899744811,1274,1,0.1027363376,1,164.75187244,2.1499591112,633.24905141
19,0.0000,5,1,2,1,2,0,4,1,0,0,,0,02,30010,2241.207972,0.6224593312,1275,1,0.9067800361,0,-2241.207972,2.903647003,0
19,1.2945,6,3,2,1,2,0,1,0,0,0,1,0,01,30059,452.39838206,0.8455347349,1276,1,0.7054843161,1,133.21747944,1.7361537744,585.6158615
19,1.3315,2,1,3,1,2,0,5,1,0,0,3,1,01,30001,535.99039391,0.7502601056,1277,1,0.6003617694,1,177.65849633,2.7616421409,713.64889024
19,1.3517,6,4,4,1,2,0,3,0,1,0,4,0,02,30010,1477.1882304,0.6899744811,1278,1,0.6737268365,1,519.46850022,2.0985237858,1996.6567307
19,0.0000,5,1,3,2,2,0,1,1,0,0,,0,02,30017,3557.9463984,0.6899744811,1279,1,0.7086393133,0,-3557.946398,2.360091986,0
19,1.3517,5,1,2,1,1,1,5,1,0,0,4,0,02,30014,2875.0193722,0.6899744811,1280,1,0.4244901177,1,1011.0302605,2.6935141283,3886.0496326
19,1.3517,6,1,4,1,2,0,2,1,0,0,4,0,02,30058,1065.9629924,0.6899744811,1281,1,0.5993214066,1,374.8568974,2.5412769917,1440.8198898
19,1.3517,6,4,2,1,2,0,2,0,1,0,4,0,01,30037,1181.6462541,0.6899744811,1285,1,0.3288080116,1,415.53811135,1.9173387801,1597.1843654
19,1.3731,4,1,2,1,2,0,4,1,0,0,5,0,02,30007,3269.2609095,0.6224593312,1286,1,0.3635027895,1,1219.7402743,2.903647003,4489.0011837
19,1.3517,5,4,1,1,2,0,5,0,1,0,4,0,02,30028,6.9140659825,0.6899744811,1287,1,0.153148925,1,2.4314027233,2.4608937971,9.3454687057
19,1.3731,6,4,1,1,2,0,2,0,1,0,5,0,02,30033,30.283366159,0.6224593312,1288,1,0.00296974,1,11.298529658,1.9173387801,41.581895817
19,1.2776,4,4,1,1,2,0,5,0,1,1,0,0,01,30022,115.67468729,0.880797078,1289,1,0.8702380438,1,32.105844658,2.4608937971,147.78053195
19,1.2776,4,2,1,1,2,0,1,0,1,1,0,0,01,30054,988.88479758,0.880797078,1290,1,0.7412260779,1,274.46784115,1.7361537744,1263.3526387
19,1.2945,5,1,3,1,2,0,3,1,0,0,1,0,02,30054,807.64961784,0.8455347349,1291,1,0.7177070299,1,237.82809715,2.7224619973,1045.477715
19,1.2776,4,1,2,1,2,0,2,1,0,1,0,0,02,30017,1207.0186762,0.880797078,1292,1,0.5601320186,1,335.01153126,2.5412769917,1542.0302075
19,0.0000,5,4,2,1,2,0,5,0,1,1,,0,01,30035,1846.3274602,0.880797078,1293,1,0.9490570943,0,-1846.32746,2.4608937971,0
19,1.3124,5,1,2,1,1,1,3,1,0,0,2,0,01,30004,1949.7566049,0.8021838886,1294,1,0.281168427,1,609.13698962,2.3311441169,2558.8935945
19,1.3731,4,1,4,1,2,0,4,1,0,0,5,0,01,30046,7560.5899513,0.6224593312,1295,1,0.3014270013,1,2820.8076126,2.903647003,10381.397564
19,0.0000,1,4,3,1,2,0,4,0,1,1,,1,02,30007,1435.3667478,0.880797078,1296,1,0.9481458361,0,-1435.366748,1.9565189236,0
19,0.0000,3,1,3,1,2,0,2,1,0,0,,0,01,30004,1023.5537703,0.6224593312,1297,1,0.8087327722,0,-1023.55377,2.5412769917,0
19,1.3731,6,1,1,1,2,0,3,1,0,0,5,0,02,30043,603.14112418,0.6224593312,1298,1,0.0527047487,1,225.02808452,2.7224619973,828.1692087
19,0.0000,5,1,2,1,2,0,1,1,0,0,,0,02,30015,1621.7797452,0.6224593312,1299,1,0.9656679155,0,-1621.779745,2.360091986,0
19,1.3517,5,4,4,1,2,0,3,0,1,0,4,0,01,30058,1837.0827786,0.6899744811,1300,1,0.4868117419,1,646.02913571,2.0985237858,2483.1119144
19,0.0000,6,1,3,1,2,0,1,1,0,0,,0,02,30050,1049.5646664,0.7502601056,1301,1,0.9088480933,0,-1049.564666,2.360091986,0
19,1.3315,2,1,4,1,2,0,4,1,0,0,3,1,01,30046,1745.3952898,0.7502601056,1302,1,0.4886099563,1,578.52585835,2.5804571352,2323.9211482
19,1.3517,1,3,1,1,1,1,3,0,0,0,4,1,01,30021,2610.3813026,0.6899744811,1303,1,0.0271255286,1,917.96754965,1.3840160375,3528.3488523
19,0.0000,6,1,4,1,1,1,4,1,0,0,,0,01,30051,162.90663078,0.6224593312,1304,1,0.9961620611,0,-162.9066308,2.5123291226,0
19,0.0000,6,1,4,1,2,0,2,1,0,1,,0,02,30028,778.51910021,0.880797078,1305,1,0.9611951788,0,-778.5191002,2.5412769917,0
19,1.3731,2,1,2,1,2,0,5,1,0,0,5,1,01,30040,944.10098587,0.6224593312,1306,1,0.1434992124,1,352.23802178,2.7616421409,1296.3390077
19,0.0000,4,1,4,1,2,0,2,1,0,0,,0,01,30045,1677.1724889,0.6224593312,1307,1,0.6535748256,0,-1677.172489,2.5412769917,0
19,1.3124,3,3,4,1,2,0,3,0,0,0,2,0,01,30039,700.95890496,0.8021838886,1308,1,0.4512862714,1,218.99143521,2.0985237858,919.95034017
19,1.2776,6,1,4,1,2,0,1,1,0,1,0,0,02,30022,4568.6316545,0.880797078,1310,1,0.5758589295,1,1268.0369546,2.360091986,5836.6686092
19,1.2776,6,1,1,1,2,0,3,1,0,1,0,0,01,30029,4566.5651283,0.880797078,1311,1,0.349027835,1,1267.4633843,2.7224619973,5834.0285126
19,0.0000,6,3,2,2,2,0,3,0,0,0,,0,02,30055,39.815475602,0.6224593312,1312,1,0.9800487407,0,-39.8154756,2.0985237858,0
19,1.3124,2,1,4,1,2,0,1,1,0,0,2,1,01,30045,1887.5739627,0.8021838886,1313,1,0.1410855223,1,589.71007891,2.0369021182,2477.2840416
19,1.2776,6,4,2,1,2,0,2,0,1,1,0,0,01,30025,1830.2634803,0.880797078,1314,1,0.0676618792,1,507.99493266,1.9173387801,2338.2584129
19,1.3731,4,1,2,2,2,0,3,1,0,0,5,0,01,30005,177.06373408,0.6224593312,1315,1,0.4061289138,1,66.061343389,2.7224619973,243.12507747
19,1.3731,5,1,4,1,1,1,4,1,0,0,5,0,02,30006,1755.6982809,0.6224593312,1317,1,0.2606476402,1,655.03976648,2.5123291226,2410.7380474
19,0.0000,5,1,3,1,2,0,4,1,0,0,,0,02,30044,530.10535176,0.6899744811,1318,1,0.7865290659,0,-530.1053518,2.903647003,0
19,1.3315,5,1,3,1,2,0,2,1,0,0,3,0,01,30031,1402.9353978,0.7502601056,1319,1,0.0420419048,1,465.01466454,2.5412769917,1867.9500623
19,0.0000,2,1,1,1,2,0,4,1,0,0,,1,01,30023,351.22061023,0.6899744811,1320,1,0.6974748013,0,-351.2206102,2.5804571352,0
19,1.2776,5,1,1,1,2,0,3,1,0,1,0,0,02,30043,504.61638578,0.880797078,1321,1,0.5407260072,1,140.05774014,2.7224619973,644.67412593
19,1.2776,4,4,2,1,2,0,5,0,1,1,0,0,01,30051,5958.2811119,0.880797078,1323,1,0.7977355513,1,1653.7381884,2.4608937971,7612.0193003
19,0.0000,6,3,4,1,2,0,2,0,0,0,,0,01,30046,585.62114205,0.8021838886,1324,1,0.8969620675,0,-585.621142,1.9173387801,0
19,1.2776,3,3,3,2,2,0,1,0,0,1,0,0,02,30032,236.43917304,0.880797078,1325,1,0.3856233011,1,65.624377627,1.7361537744,302.06355067
19,0.0000,3,1,3,1,1,1,1,1,0,0,,0,02,30026,880.87340825,0.8455347349,1326,1,0.936049927,0,-880.8734083,1.9687741055,0
19,1.3124,5,1,2,2,1,1,4,1,0,0,2,0,01,30011,190.82706425,0.8021838886,1327,1,0.1913133418,1,59.617607225,2.5123291226,250.44467147
19,1.3315,5,1,2,1,2,0,2,1,0,0,3,0,02,30042,932.73796278,0.7502601056,1328,1,0.6056221615,1,309.1637944,2.5412769917,1241.9017572
19,0.0000,5,1,1,1,2,0,1,1,0,0,,0,01,30028,794.46762372,0.6224593312,1329,1,0.9497542986,0,-794.4676237,2.360091986,0
19,1.3315,2,1,4,1,2,0,2,1,0,0,3,1,01,30036,409.62085225,0.7502601056,1330,1,0.7143959802,1,135.77225544,2.2180871239,545.39310769
19,1.3315,6,1,4,1,2,0,3,1,0,0,3,0,02,30038,706.7626944,0.7502601056,1331,1,0.0796048968,1,234.2624028,2.7224619973,941.0250972
19,0.0000,5,2,4,1,2,0,3,0,1,0,,0,02,30048,3006.9144244,0.6224593312,1332,1,0.8930735229,0,-3006.914424,2.0985237858,0
19,1.3731,2,4,2,1,2,0,4,0,1,0,5,1,01,30045,19.754794846,0.6224593312,1333,1,0.539543066,1,7.3703872376,1.9565189236,27.125182084
19,1.2776,3,4,4,1,1,1,4,0,1,1,0,0,02,30022,1070.7863416,0.880797078,1335,1,0.6883757546,1,297.19985202,1.888390911,1367.9861936
19,0.0000,4,1,3,1,2,0,2,1,0,0,,0,01,30033,359.44959093,0.7502601056,1336,1,0.9384239074,0,-359.4495909,2.5412769917,0
19,0.0000,6,1,2,2,2,0,4,1,0,0,,0,02,30013,3308.7807859,0.6899744811,1337,1,0.909122141,0,-3308.780786,2.903647003,0
19,1.3124,6,1,2,1,2,0,1,1,0,0,2,0,01,30039,870.02570157,0.8021838886,1338,1,0.3654636547,1,271.81076623,2.360091986,1141.8364678
19,1.2776,4,2,2,1,2,0,3,0,1,1,0,0,02,30059,851.25540535,0.880797078,1339,1,0.8474395125,1,236.26840451,2.0985237858,1087.5238099
19,1.2776,4,2,2,1,2,0,3,0,1,1,0,0,01,30050,2942.1690199,0.880797078,1340,1,0.7980116223,1,816.60753726,2.0985237858,3758.7765572
19,1.3315,6,1,3,1,1,1,1,1,0,0,3,0,02,30018,1004.2456305,0.7502601056,1341,1,0.4361816428,1,332.8656086,1.9687741055,1337.1112391
19,1.2776,5,1,2,1,2,0,1,1,0,1,0,0,01,30028,1741.2708639,0.880797078,1342,1,0.2414067892,1,483.29477411,2.360091986,2224.565638
19,0.0000,2,1,2,1,2,0,5,1,0,1,,1,01,30040,1893.820312,0.880797078,1343,1,0.9745094464,0,-1893.820312,2.7616421409,0
19,1.2776,6,2,2,2,2,0,2,0,1,1,0,0,02,30038,3768.0035254,0.880797078,1344,1,0.7534139667,1,1045.8202974,1.9173387801,4813.8238228
19,1.3517,5,1,2,1,2,0,4,1,0,0,4,0,01,30034,1190.0016724,0.6899744811,1345,1,0.0667305654,1,418.47638053,2.903647003,1608.478053
19,0.0000,6,1,4,1,2,0,2,1,0,0,,0,01,30057,1101.3576685,0.6899744811,1346,1,0.7807735921,0,-1101.357668,2.5412769917,0
19,1.3517,3,1,2,1,2,0,1,1,0,0,4,0,02,30037,829.19640689,0.6899744811,1347,1,0.2610310098,1,291.59548187,2.360091986,1120.7918888
19,0.0000,3,1,4,1,2,0,5,1,0,0,,0,01,30005,1437.7316738,0.7502601056,1348,1,0.7710121832,0,-1437.731674,3.0848320087,0
19,1.3315,4,1,2,1,2,0,4,1,0,0,3,0,02,30022,503.99202852,0.7502601056,1349,1,0.6798631538,1,167.05237066,2.903647003,671.04439917
19,1.3315,6,1,3,1,2,0,3,1,0,0,3,0,02,30021,442.3979894,0.7502601056,1350,1,0.0521920407,1,146.63651153,2.7224619973,589.03450094
19,1.3731,6,1,1,1,2,0,2,1,0,0,5,0,02,30025,222.46825627,0.6224593312,1351,1,0.2574915775,1,83.001479368,2.5412769917,305.46973564
19,0.0000,2,1,2,1,2,0,4,1,0,0,,1,01,30002,1108.5603416,0.6224593312,1352,1,0.7680409647,0,-1108.560342,2.5804571352,0
19,1.2776,5,3,2,1,2,0,2,0,0,1,0,0,01,30046,88.942631411,0.880797078,1353,1,0.5534659249,1,24.686285085,1.9173387801,113.6289165
19,1.2776,6,4,4,1,2,0,3,0,1,1,0,0,01,30013,37.977539121,0.880797078,1354,1,0.2792937706,1,10.540776034,2.0985237858,48.518315155
19,1.2776,4,2,1,1,2,0,4,0,1,1,0,0,01,30036,351.49026197,0.880797078,1355,1,0.097612714,1,97.557140753,2.2797087914,449.04740272
19,1.3517,6,4,4,1,2,0,2,0,1,0,4,0,02,30053,3870.6172918,0.6899744811,1356,1,0.6172098758,1,1361.1425532,1.9173387801,5231.759845
19,1.2945,6,2,1,1,2,0,1,0,1,0,1,0,01,30046,1242.7310828,0.8455347349,1357,1,0.5162241065,1,365.94627443,1.7361537744,1608.6773572
19,1.3731,5,4,2,1,2,0,1,0,1,0,5,0,02,30024,60.520560531,0.6224593312,1358,1,0.5425398809,1,22.579832918,1.7361537744,83.100393449
19,0.0000,5,1,4,1,1,1,5,1,0,0,,0,01,30006,975.11195902,0.6899744811,1359,1,0.8373109632,0,-975.111959,2.6935141283,0
19,1.3124,5,1,1,2,2,0,2,1,0,0,2,0,01,30046,6587.7698848,0.8021838886,1360,1,0.547844088,1,2058.1309,2.5412769917,8645.9007847
19,1.3731,5,3,4,1,1,1,2,0,0,0,5,0,01,30040,113.68415979,0.6224593312,1361,1,0.6114581239,1,42.414830777,1.5260208996,156.09899056
19,1.3124,4,4,2,2,2,0,3,0,1,0,2,0,01,30058,710.5726236,0.8021838886,1362,1,0.1410337995,1,221.99492375,2.0985237858,932.56754735
19,1.2776,6,1,2,1,2,0,2,1,0,1,0,0,02,30001,638.45591327,0.880797078,1363,1,0.5351814621,1,177.20528884,2.5412769917,815.66120211
19,0.0000,5,1,4,1,1,1,3,1,0,0,,0,02,30036,392.0333121,0.6224593312,1364,1,0.772126682,0,-392.0333121,2.3311441169,0
19,1.3315,5,1,3,1,1,1,3,1,0,0,3,0,02,30048,1373.548224,0.7502601056,1365,1,0.1756730718,1,455.27404014,2.3311441169,1828.8222641
19,1.3731,5,1,4,1,2,0,4,1,0,0,5,0,01,30021,1962.3777823,0.6224593312,1366,1,0.3413925159,1,732.15056269,2.903647003,2694.528345
19,0.0000,1,2,1,1,2,0,2,0,1,1,,1,01,30012,1926.446195,0.880797078,1367,1,0.9573080311,0,-1926.446195,1.5941489123,0
19,1.3517,6,1,3,1,2,0,2,1,0,0,4,0,02,30032,3468.3338813,0.6899744811,1368,1,0.1851284435,1,1219.6754364,2.5412769917,4688.0093176
19,0.0000,3,2,3,1,2,0,2,0,1,0,,0,02,30030,1054.0772392,0.6224593312,1369,1,0.6720476065,0,-1054.077239,1.9173387801,0
19,0.0000,4,1,1,1,1,1,3,1,0,0,,0,01,30022,1022.9529071,0.6224593312,1370,1,0.671315105,0,-1022.952907,2.3311441169,0
19,1.3517,3,1,2,1,2,0,2,1,0,0,4,0,01,30036,568.99305707,0.6899744811,1371,1,0.0752950386,1,200.09228607,2.5412769917,769.08534314
19,1.2776,5,1,2,1,2,0,2,1,0,1,0,0,01,30059,1388.7986238,0.880797078,1372,1,0.5724707886,1,385.46508248,2.5412769917,1774.2637063
19,0.0000,4,1,3,1,1,1,4,1,0,0,,0,02,30027,2483.3087017,0.6224593312,1373,1,0.9451415292,0,-2483.308702,2.5123291226,0
19,0.0000,2,1,1,1,2,0,3,1,0,0,,1,02,30017,1062.2267567,0.6224593312,1374,1,0.7970116962,0,-1062.226757,2.3992721295,0
19,1.2776,4,1,2,1,1,1,4,1,0,1,0,0,01,30032,463.68063984,0.880797078,1375,1,0.6859384573,1,128.69590524,2.5123291226,592.37654508
19,1.3731,6,1,1,1,2,0,2,1,0,0,5,0,02,30002,827.33971961,0.6224593312,1376,1,0.4900712611,1,308.67514232,2.5412769917,1136.0148619
19,1.2776,5,1,1,1,1,1,2,1,0,1,0,0,01,30049,968.36776085,0.880797078,1377,1,0.2464361346,1,268.77327815,2.1499591112,1237.141039
19,1.3731,6,1,3,1,2,0,4,1,0,0,5,0,01,30003,4779.6711392,0.6224593312,1378,1,0.5572308598,1,1783.2646423,2.903647003,6562.9357815
