PROCNUM,ADJFACTOR,AGE2,RACE4,INCOME5,IRINSUR4,IRSEX,MALE,YOTMTHLP,WHITE,HISPB,NONE,SMHVST,YOUNG,VEREP,VESTR,adj_wt,p,r
17,1.0670,6,1,4,1,2,0,3,1,0,0,2,0,01,30032,878.55872996,0.8021838886,0
17,1.0413,3,4,3,1,2,0,1,0,1,1,0,0,02,30007,68.74513184,0.880797078,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,4,0,01,30028,2287.5680446,0.6899744811,1
17,1.0657,3,2,4,1,1,1,3,0,1,1,0,0,02,30060,1485.0098001,0.880797078,1
17,1.0627,4,1,3,1,1,1,2,1,0,0,4,0,02,30039,1214.3277894,0.6899744811,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,3,0,02,30032,1358.1140541,0.7502601056,1
17,1.0593,3,1,2,1,2,0,2,1,0,1,0,0,02,30057,1656.0403535,0.880797078,1
17,1.1575,1,4,2,1,2,0,4,0,1,0,5,1,02,30003,622.78561427,0.6224593312,1
17,1.1037,2,1,1,1,2,0,2,1,0,0,4,1,01,30029,2073.8556134,0.6899744811,0
17,1.3479,2,1,4,1,2,0,3,1,0,0,4,1,01,30046,557.89802448,0.6899744811,0
17,1.0206,6,1,4,1,2,0,5,1,0,0,4,0,02,30041,205.6886879,0.6899744811,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,3,0,01,30054,1580.783116,0.7502601056,0
17,1.1468,2,4,2,1,1,1,2,0,1,0,4,1,02,30001,271.40091902,0.6899744811,1
17,1.1230,4,1,2,1,2,0,3,1,0,0,2,0,01,30032,2223.1316458,0.8021838886,1
17,1.0425,4,3,4,1,2,0,5,0,0,0,5,0,02,30014,152.09821758,0.6224593312,1
17,1.0425,4,1,4,1,2,0,5,1,0,0,4,0,02,30041,1277.9930557,0.6899744811,1
17,1.0184,6,4,2,1,2,0,5,0,1,0,2,0,02,30058,954.73116989,0.8021838886,1
17,1.0644,6,1,3,1,2,0,3,1,0,0,3,0,02,30060,1186.9725223,0.7502601056,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,5,0,02,30013,4556.4057925,0.6224593312,1
17,1.0446,6,1,3,1,2,0,2,1,0,0,5,0,01,30012,3825.9625534,0.6224593312,0
17,1.0415,6,1,2,1,2,0,4,1,0,0,4,0,02,30001,284.0196781,0.6899744811,1
17,1.0440,6,2,3,1,1,1,3,0,1,0,5,0,02,30030,1972.783267,0.6224593312,1
17,1.0445,5,1,1,1,2,0,2,1,0,0,5,0,01,30055,72.18395401,0.6224593312,1
17,1.0244,1,2,2,2,1,1,5,0,1,0,4,1,01,30026,1413.4909648,0.6899744811,0
17,1.0598,6,1,2,1,2,0,3,1,0,0,4,0,01,30023,457.0367083,0.6899744811,0
17,1.0598,6,1,2,1,2,0,3,1,0,0,4,0,02,30019,291.27536659,0.6899744811,0
17,1.0415,6,2,2,1,2,0,4,0,1,1,0,0,02,30032,673.42280846,0.880797078,1
17,1.0206,6,1,4,1,2,0,5,1,0,0,4,0,01,30019,821.92561434,0.6899744811,0
17,1.0445,5,3,1,1,2,0,2,0,0,0,5,0,01,30008,1109.3445217,0.6224593312,0
17,1.1071,2,4,4,1,2,0,5,0,1,0,4,1,02,30022,358.87691336,0.6899744811,0
17,1.0198,6,1,3,1,2,0,5,1,0,0,5,0,01,30053,308.41079392,0.6224593312,0
17,1.1230,4,1,2,1,2,0,3,1,0,0,1,0,01,30023,390.1329531,0.8455347349,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,5,0,02,30020,2508.8311292,0.6224593312,0
17,1.1034,5,2,4,1,2,0,2,0,1,0,3,0,01,30032,1517.780672,0.7502601056,1
17,1.0198,6,1,3,1,2,0,5,1,0,1,0,0,02,30023,999.77930799,0.880797078,1
17,1.0127,3,2,1,1,1,1,1,0,1,0,5,0,01,30060,2041.5189981,0.6224593312,0
17,1.0532,2,2,1,2,2,0,4,0,1,0,3,1,01,30042,778.33695399,0.7502601056,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,3,0,01,30045,1043.2852037,0.7502601056,1
17,1.0447,6,1,3,1,2,0,4,1,0,0,3,0,01,30009,1012.4140032,0.7502601056,1
17,1.0198,5,2,1,1,2,0,5,0,1,1,0,0,01,30028,2739.6728402,0.880797078,1
17,1.0407,5,1,2,1,1,1,1,1,0,1,0,0,01,30015,174.46557123,0.880797078,1
17,1.0955,4,4,4,1,2,0,2,0,1,0,2,0,02,30018,538.16194795,0.8021838886,0
17,1.0670,6,1,4,1,2,0,3,1,0,0,5,0,01,30053,1267.7157075,0.6224593312,1
17,1.0440,6,3,3,1,1,1,3,0,0,0,3,0,02,30022,40.156596802,0.7502601056,1
17,1.0262,3,2,2,1,1,1,1,0,1,1,0,0,02,30024,353.42097291,0.880797078,1
17,1.1021,5,1,4,1,1,1,3,1,0,0,4,0,02,30006,1913.1063908,0.6899744811,1
17,1.0460,5,1,4,1,2,0,5,1,0,1,0,0,01,30055,3307.8843098,0.880797078,1
17,1.0460,5,1,4,1,2,0,5,1,0,0,5,0,01,30024,2191.711934,0.6224593312,1
17,1.0407,5,2,2,1,1,1,1,0,1,1,0,0,01,30001,2285.8810232,0.880797078,1
17,1.0617,4,1,4,1,2,0,1,1,0,1,0,0,01,30025,174.95710709,0.880797078,1
17,1.3479,2,4,4,1,2,0,3,0,1,0,1,1,01,30015,2498.3160448,0.8455347349,1
17,1.3479,2,4,4,1,2,0,3,0,1,1,0,1,02,30012,5873.2820102,0.880797078,1
17,1.0413,4,2,1,1,2,0,4,0,1,1,0,0,01,30057,2240.0327022,0.880797078,1
17,1.1041,2,3,1,1,2,0,4,0,0,0,5,1,01,30013,150.47324746,0.6224593312,0
17,1.0466,6,1,4,1,2,0,4,1,0,1,0,0,01,30041,171.00598744,0.880797078,0
17,1.0596,5,1,2,1,2,0,1,1,0,0,3,0,01,30040,2681.0683369,0.7502601056,1
17,1.0414,6,1,2,1,2,0,2,1,0,0,3,0,02,30025,1772.8171519,0.7502601056,1
17,1.0852,4,1,2,1,2,0,2,1,0,1,0,0,01,30053,2692.4723085,0.880797078,1
17,1.1380,4,1,4,1,2,0,3,1,0,0,3,0,02,30017,3617.1758407,0.7502601056,0
17,1.0906,4,3,3,1,1,1,3,0,0,1,0,0,02,30030,614.62198144,0.880797078,0
17,1.0379,4,1,2,1,2,0,5,1,0,0,4,0,02,30058,1006.7877046,0.6899744811,1
17,1.2409,2,1,4,1,2,0,2,1,0,1,0,1,02,30004,1730.8347551,0.880797078,1
17,1.1071,2,1,4,1,2,0,5,1,0,0,3,1,02,30044,916.29632642,0.7502601056,0
17,1.0644,6,1,3,1,2,0,3,1,0,0,5,0,02,30009,1774.8302115,0.6224593312,0
17,1.0777,1,1,4,1,1,1,1,1,0,0,4,1,01,30032,2066.5251034,0.6899744811,0
17,1.0530,2,1,1,2,2,0,2,1,0,0,3,1,01,30033,407.47377995,0.7502601056,1
17,1.0284,6,1,2,1,1,1,4,1,0,0,2,0,01,30002,947.39332977,0.8021838886,1
17,1.1230,4,1,2,1,2,0,3,1,0,0,4,0,02,30042,2612.7651227,0.6899744811,0
17,1.0643,5,1,1,1,2,0,3,1,0,0,5,0,01,30011,345.1393552,0.6224593312,1
17,1.0666,3,1,4,1,2,0,2,1,0,0,3,0,01,30007,2155.4175843,0.7502601056,1
17,1.0066,6,4,1,2,2,0,1,0,1,0,2,0,02,30048,1288.238544,0.8021838886,1
17,1.0445,5,1,1,1,2,0,2,1,0,1,0,0,02,30043,523.2767237,0.880797078,1
17,1.0306,6,1,3,1,1,1,4,1,0,0,4,0,01,30023,358.68518889,0.6899744811,0
17,1.0447,5,1,1,1,2,0,4,1,0,1,0,0,02,30059,1108.6568218,0.880797078,1
17,1.0413,3,1,3,1,2,0,1,1,0,0,2,0,01,30011,425.96271298,0.8021838886,1
17,1.0284,6,3,2,1,1,1,4,0,0,1,0,0,02,30033,311.28261058,0.880797078,1
17,1.0598,6,1,2,1,2,0,3,1,0,1,0,0,02,30056,1689.4836512,0.880797078,1
17,1.0855,4,4,2,1,2,0,4,0,1,0,4,0,01,30036,93.918927326,0.6899744811,1
17,1.0290,4,1,4,1,1,1,5,1,0,0,5,0,02,30049,2657.7037806,0.6224593312,1
17,1.0593,4,4,3,1,2,0,1,0,1,0,1,0,01,30039,1687.5923975,0.8455347349,1
17,1.0712,2,1,1,1,1,1,4,1,0,0,1,1,01,30039,1573.9819715,0.8455347349,1
17,1.0089,6,3,1,1,2,0,5,0,0,0,3,0,01,30027,1134.7245332,0.7502601056,1
17,1.0405,4,3,3,1,1,1,1,0,0,1,0,0,02,30055,1195.077742,0.880797078,1
17,1.1072,1,3,2,1,1,1,2,0,0,0,4,1,01,30040,617.38896175,0.6899744811,0
17,1.1230,4,1,2,1,2,0,3,1,0,0,4,0,01,30016,1048.978369,0.6899744811,1
17,1.0464,6,2,4,1,2,0,2,0,1,0,4,0,01,30021,2607.5339719,0.6899744811,1
17,1.0593,4,1,3,1,2,0,1,1,0,0,4,0,02,30037,1640.194164,0.6899744811,0
17,1.0287,3,2,1,1,2,0,2,0,1,0,1,0,02,30050,1061.4024256,0.8455347349,1
17,1.1037,2,4,1,1,2,0,2,0,1,0,5,1,01,30019,1497.3312945,0.6224593312,0
17,1.0206,6,1,4,1,2,0,5,1,0,0,5,0,02,30034,1244.1015521,0.6224593312,1
17,1.0670,6,1,4,1,2,0,3,1,0,1,0,0,02,30059,1641.5783744,0.880797078,0
17,1.0926,5,2,2,1,2,0,4,0,1,0,3,0,02,30059,2460.6993124,0.7502601056,1
17,1.0413,4,4,1,1,2,0,4,0,1,0,5,0,01,30033,1568.6626572,0.6224593312,1
17,1.0445,5,1,1,1,2,0,2,1,0,0,5,0,01,30054,620.76151813,0.6224593312,1
17,1.0642,3,1,3,1,2,0,4,1,0,1,0,0,01,30030,1270.5480677,0.880797078,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,4,0,01,30026,852.20480313,0.6899744811,1
17,1.0921,4,1,3,1,2,0,4,1,0,0,3,0,02,30027,429.13723635,0.7502601056,0
17,1.0439,5,1,3,1,1,1,1,1,0,0,3,0,01,30019,346.23453709,0.7502601056,1
17,1.0220,3,1,4,2,2,0,1,1,0,0,5,0,02,30037,414.02613693,0.6224593312,1
17,1.2147,2,1,2,1,2,0,2,1,0,0,4,1,01,30054,1428.3288925,0.6899744811,1
17,1.2409,2,3,4,1,2,0,2,0,0,1,0,1,01,30044,46.801427255,0.880797078,1
17,1.0429,4,1,2,2,1,1,3,1,0,0,4,0,02,30058,1245.7387126,0.6899744811,1
17,1.1041,2,4,1,1,2,0,4,0,1,0,5,1,01,30057,179.21419989,0.6224593312,1
17,1.2147,2,1,2,1,2,0,2,1,0,1,0,1,01,30025,1037.05371,0.880797078,1
17,1.0101,6,1,3,2,2,0,5,1,0,0,4,0,02,30021,300.76159875,0.6899744811,0
17,1.0855,4,1,2,1,2,0,4,1,0,0,1,0,02,30015,145.29032838,0.8455347349,1
17,1.0617,4,1,4,1,2,0,1,1,0,0,3,0,01,30026,3050.3070871,0.7502601056,1
17,1.0761,1,2,1,1,2,0,4,0,1,0,5,1,01,30032,933.823009,0.6224593312,1
17,1.1230,4,1,2,1,2,0,3,1,0,1,0,0,01,30046,512.9055168,0.880797078,1
17,1.0644,6,4,3,1,2,0,3,0,1,0,4,0,02,30013,4135.0318203,0.6899744811,1
17,1.0146,3,4,1,2,2,0,2,0,1,1,0,0,02,30054,2465.57057,0.880797078,0
17,1.0287,3,2,1,1,2,0,2,0,1,0,5,0,01,30034,2021.8942883,0.6224593312,1
17,1.0376,4,1,2,1,1,1,1,1,0,0,5,0,02,30045,2307.8901851,0.6224593312,0
17,1.0910,5,1,2,1,1,1,3,1,0,0,4,0,01,30001,569.94954597,0.6899744811,1
17,1.0993,5,3,3,1,2,0,2,0,0,1,0,0,02,30026,6888.1112193,0.880797078,1
17,1.0593,4,3,3,1,2,0,1,0,0,0,4,0,02,30024,212.412937,0.6899744811,0
17,1.0710,5,1,4,1,1,1,4,1,0,0,3,0,01,30010,871.5503028,0.7502601056,1
17,1.0732,2,1,4,1,1,1,5,1,0,0,5,1,01,30012,3624.485452,0.6224593312,0
17,1.0435,4,2,2,2,2,0,2,0,1,0,5,0,01,30049,1822.9879163,0.6224593312,1
17,1.1014,1,1,2,1,2,0,1,1,0,1,0,1,01,30038,1993.9747726,0.880797078,1
17,1.2419,2,1,4,1,2,0,4,1,0,1,0,1,01,30016,352.15572417,0.880797078,1
17,1.1380,4,4,4,1,2,0,3,0,1,1,0,0,02,30005,213.51087541,0.880797078,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,5,0,02,30048,1359.1530482,0.6224593312,0
17,1.0101,6,4,1,2,1,1,3,0,1,1,0,0,02,30028,2349.9058023,0.880797078,1
17,1.0425,4,4,4,1,2,0,5,0,1,0,3,0,01,30013,619.54518676,0.7502601056,1
17,1.1647,2,1,4,1,1,1,2,1,0,0,4,1,01,30012,1397.4862286,0.6899744811,0
17,1.0410,5,3,2,1,2,0,5,0,0,0,5,0,02,30033,341.71446319,0.6224593312,1
17,1.0598,6,4,2,1,2,0,3,0,1,0,5,0,02,30012,641.74080826,0.6224593312,1
17,1.0598,6,2,2,1,2,0,3,0,1,0,3,0,01,30023,178.94602503,0.7502601056,1
17,1.0593,3,2,2,1,2,0,2,0,1,0,2,0,02,30033,719.88978779,0.8021838886,1
17,1.0129,6,1,1,1,2,0,1,1,0,1,0,0,01,30057,1090.1878251,0.880797078,1
17,1.0141,6,1,4,1,1,1,5,1,0,1,0,0,02,30051,1120.2020125,0.880797078,1
17,1.0319,6,1,4,1,1,1,4,1,0,1,0,0,01,30030,1330.140209,0.880797078,1
17,1.1690,1,1,3,1,2,0,2,1,0,1,0,1,02,30004,1364.5232567,0.880797078,0
17,1.0922,5,1,2,1,2,0,2,1,0,0,3,0,02,30007,763.07731199,0.7502601056,1
17,1.2378,2,1,4,1,1,1,3,1,0,0,2,1,02,30055,1344.4026599,0.8021838886,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,3,0,01,30045,5830.846487,0.7502601056,0
17,1.1435,5,1,3,1,2,0,3,1,0,0,5,0,01,30034,931.16133646,0.6224593312,1
17,1.0304,5,4,1,1,1,1,2,0,1,0,4,0,02,30019,2024.7581087,0.6899744811,1
17,1.0262,3,1,2,1,1,1,1,1,0,0,4,0,02,30022,4258.8028977,0.6899744811,0
17,1.0582,4,1,2,1,1,1,2,1,0,0,2,0,02,30021,1279.4306463,0.8021838886,1
17,1.0917,4,4,3,1,2,0,2,0,1,0,4,0,01,30039,2243.4981983,0.6899744811,1
17,1.0596,5,2,2,1,2,0,1,0,1,1,0,0,02,30051,96.417832246,0.880797078,1
17,1.0926,5,1,2,1,2,0,4,1,0,1,0,0,01,30001,453.46090013,0.880797078,1
17,1.0962,3,1,4,1,2,0,3,1,0,0,3,0,01,30041,271.03927346,0.7502601056,0
17,1.0290,4,1,4,1,1,1,5,1,0,1,0,0,02,30033,254.63587095,0.880797078,1
17,1.0287,3,1,1,1,2,0,2,1,0,0,4,0,01,30041,800.90425547,0.6899744811,0
17,1.0955,4,1,4,1,2,0,2,1,0,1,0,0,01,30046,598.83137225,0.880797078,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,5,0,01,30033,429.27536983,0.6224593312,1
17,1.0435,4,1,2,2,2,0,2,1,0,1,0,0,01,30055,1130.2825058,0.880797078,1
17,1.0288,5,2,1,1,2,0,1,0,1,1,0,0,01,30010,3711.4003353,0.880797078,1
17,1.1137,1,2,4,1,2,0,1,0,1,1,0,1,02,30042,203.26706188,0.880797078,1
17,1.0280,5,2,2,1,1,1,5,0,1,1,0,0,02,30018,6962.8976835,0.880797078,1
17,1.0993,5,1,3,1,2,0,2,1,0,1,0,0,02,30021,530.18392777,0.880797078,1
17,1.0447,5,3,1,1,2,0,4,0,0,0,4,0,02,30040,208.06346144,0.6899744811,1
17,1.1549,1,1,2,1,1,1,3,1,0,0,4,1,02,30036,4256.8556541,0.6899744811,0
17,1.0852,4,1,2,1,2,0,2,1,0,1,0,0,02,30048,998.18298031,0.880797078,0
17,1.0855,4,1,2,1,2,0,4,1,0,0,4,0,02,30035,878.78219049,0.6899744811,1
17,1.0408,6,1,2,1,1,1,3,1,0,0,4,0,02,30030,950.54324461,0.6899744811,1
17,1.2147,2,2,2,1,2,0,2,0,1,1,0,1,01,30036,3669.7876217,0.880797078,1
17,1.0287,3,2,1,1,2,0,2,0,1,0,1,0,01,30009,2285.552347,0.8455347349,1
17,1.0407,3,1,2,1,1,1,4,1,0,0,3,0,01,30050,2038.1016795,0.7502601056,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,3,0,01,30060,2580.8213132,0.7502601056,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,1,0,01,30035,2066.1882649,0.8455347349,1
17,1.0408,4,1,3,1,2,0,5,1,0,1,0,0,02,30043,406.61064132,0.880797078,1
17,1.0852,4,1,2,1,2,0,2,1,0,0,4,0,01,30020,1504.2983185,0.6899744811,1
17,1.0617,4,1,4,1,2,0,1,1,0,1,0,0,02,30016,3304.745009,0.880797078,1
17,1.1077,1,3,2,1,1,1,4,0,0,1,0,1,01,30014,440.44249837,0.880797078,1
17,1.2378,2,1,4,1,1,1,3,1,0,0,4,1,02,30053,182.54160798,0.6899744811,1
17,1.0669,5,1,4,1,2,0,1,1,0,0,5,0,02,30057,2550.9950382,0.6224593312,1
17,1.0430,3,1,4,1,2,0,1,1,0,0,5,0,02,30020,4552.7290897,0.6224593312,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,4,0,02,30017,2943.4664104,0.6899744811,1
17,1.0141,6,1,4,1,1,1,5,1,0,1,0,0,02,30057,1300.4394452,0.880797078,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,3,0,01,30051,1827.9636225,0.7502601056,1
17,1.0306,6,1,3,1,1,1,4,1,0,0,4,0,02,30048,929.42993196,0.6899744811,0
17,1.0460,5,1,4,1,2,0,5,1,0,0,4,0,02,30027,2469.7100238,0.6899744811,1
17,1.2419,2,1,4,1,2,0,4,1,0,0,2,1,01,30035,3782.9240905,0.8021838886,1
17,1.1549,1,4,2,1,1,1,3,0,1,0,2,1,02,30023,54.317492873,0.8021838886,1
17,1.1474,2,1,2,1,1,1,4,1,0,0,4,1,02,30048,1475.4824487,0.6899744811,1
17,1.0127,3,2,1,1,2,0,5,0,1,0,5,0,01,30048,908.57653347,0.6224593312,1
17,1.0283,6,1,2,1,1,1,2,1,0,0,4,0,01,30033,634.83092248,0.6899744811,1
17,1.0464,6,1,4,1,2,0,2,1,0,1,0,0,01,30052,1485.057036,0.880797078,1
17,1.0466,6,4,4,1,2,0,4,0,1,0,5,0,01,30032,1607.5290163,0.6224593312,0
17,1.0458,6,1,4,1,1,1,3,1,0,1,0,0,02,30042,890.35233384,0.880797078,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,5,0,02,30060,2060.1312173,0.6224593312,0
17,1.1325,4,3,3,1,2,0,3,0,0,0,5,0,01,30021,7.6744703077,0.6224593312,1
17,1.2156,2,3,2,1,2,0,4,0,0,0,5,1,02,30043,22.179616656,0.6224593312,0
17,1.0333,2,1,2,2,1,1,5,1,0,0,1,1,02,30001,1209.8026321,0.8455347349,0
17,1.0959,4,1,4,1,2,0,4,1,0,0,1,0,01,30039,2909.7111103,0.8455347349,0
17,1.0446,6,2,3,1,2,0,2,0,1,0,1,0,02,30047,3298.2040435,0.8455347349,1
17,1.0319,6,1,4,1,1,1,4,1,0,1,0,0,01,30022,1321.3253473,0.880797078,0
17,1.0125,4,1,1,1,1,1,5,1,0,1,0,0,02,30055,158.66514453,0.880797078,1
17,1.0669,5,1,4,1,2,0,1,1,0,1,0,0,01,30002,3196.2497737,0.880797078,1
17,1.0446,6,3,3,1,2,0,2,0,0,0,3,0,02,30046,497.06032109,0.7502601056,1
17,1.0639,3,1,3,1,2,0,2,1,0,0,1,0,01,30041,743.75867499,0.8455347349,0
17,1.0457,3,1,4,1,1,1,4,1,0,0,4,0,02,30030,1921.0787026,0.6899744811,1
17,1.0710,5,1,4,1,1,1,4,1,0,1,0,0,01,30046,2632.4006197,0.880797078,1
17,1.1468,2,1,2,1,1,1,2,1,0,0,3,1,02,30048,1486.2563573,0.7502601056,1
17,1.0943,4,1,4,1,1,1,3,1,0,0,3,0,01,30005,794.56662042,0.7502601056,1
17,1.0596,5,4,2,1,2,0,1,0,1,1,0,0,01,30013,516.46648785,0.880797078,1
17,1.0855,4,4,2,1,2,0,4,0,1,1,0,0,02,30045,1653.2772087,0.880797078,0
17,1.0698,1,4,2,1,2,0,5,0,1,1,0,1,01,30047,4002.4804217,0.880797078,1
17,1.0669,3,1,4,1,2,0,4,1,0,0,3,0,02,30022,1073.9988435,0.7502601056,1
17,1.0644,6,1,3,1,2,0,3,1,0,1,0,0,02,30013,357.073284,0.880797078,1
17,1.0644,6,2,3,1,2,0,3,0,1,0,5,0,01,30042,644.80145785,0.6224593312,1
17,1.2156,2,4,2,1,2,0,4,0,1,1,0,1,02,30050,2400.4780219,0.880797078,1
17,1.1034,5,1,4,1,2,0,2,1,0,1,0,0,01,30047,886.8704038,0.880797078,1
17,1.0596,5,1,2,1,2,0,1,1,0,1,0,0,01,30032,953.43313816,0.880797078,0
17,1.1021,5,3,4,1,1,1,3,0,0,0,5,0,01,30037,3516.0423105,0.6224593312,1
17,1.0710,5,1,4,1,1,1,4,1,0,0,4,0,02,30042,1411.9433587,0.6899744811,0
17,1.1380,4,1,4,1,2,0,3,1,0,1,0,0,02,30035,1669.112136,0.880797078,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,4,0,01,30039,2376.8930812,0.6899744811,1
17,1.0763,5,1,4,2,2,0,3,1,0,0,5,0,01,30024,3572.6662545,0.6224593312,0
17,1.0993,5,1,3,1,2,0,2,1,0,0,3,0,01,30016,2399.547168,0.7502601056,1
17,1.0922,5,2,2,1,2,0,2,0,1,1,0,0,02,30010,1133.4796593,0.880797078,1
17,1.0997,5,1,3,1,2,0,4,1,0,0,4,0,01,30007,490.54961223,0.6899744811,1
17,1.1325,4,1,3,1,2,0,3,1,0,0,5,0,02,30033,952.8237811,0.6224593312,1
17,1.0732,2,1,4,1,1,1,5,1,0,0,4,1,02,30060,744.5713621,0.6899744811,1
17,1.0917,4,2,3,1,2,0,2,0,1,1,0,0,02,30019,1565.6367933,0.880797078,1
17,1.0379,4,2,2,1,2,0,5,0,1,1,0,0,02,30022,1696.8246173,0.880797078,1
17,1.0415,6,3,2,1,2,0,4,0,0,1,0,0,01,30013,467.239654,0.880797078,0
17,1.1022,2,2,3,1,1,1,1,0,1,1,0,1,01,30026,736.6830658,0.880797078,1
17,1.0145,6,1,2,2,1,1,4,1,0,0,5,0,02,30006,626.01884961,0.6224593312,0
17,1.1581,2,4,3,1,1,1,2,0,1,0,4,1,02,30028,3134.7971767,0.6899744811,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,5,0,01,30007,1682.1348962,0.6224593312,0
17,1.0955,4,1,4,1,2,0,2,1,0,0,4,0,02,30030,1247.3872521,0.6899744811,0
17,1.0284,3,1,3,1,2,0,5,1,0,0,4,0,01,30021,459.34560667,0.6899744811,1
17,1.0289,6,3,1,1,2,0,3,0,0,0,1,0,01,30041,141.50897259,0.8455347349,1
17,1.0088,6,4,1,1,1,1,1,0,1,1,0,0,01,30006,87.327643949,0.880797078,1
17,1.0141,6,1,4,1,1,1,5,1,0,0,4,0,02,30043,1948.4884977,0.6899744811,1
17,1.0137,6,1,1,1,1,1,2,1,0,0,3,0,01,30040,2709.6095601,0.7502601056,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,4,0,02,30018,3582.2734966,0.6899744811,0
17,1.0211,6,4,2,2,2,0,2,0,1,1,0,0,02,30006,78.773097559,0.880797078,1
17,1.0582,4,1,2,1,1,1,2,1,0,1,0,0,02,30010,1517.3786692,0.880797078,1
17,1.0126,6,2,2,1,1,1,5,0,1,1,0,0,01,30038,3402.2035674,0.880797078,1
17,1.0410,5,1,2,1,2,0,5,1,0,0,5,0,01,30032,1450.8180638,0.6224593312,0
17,1.0137,6,1,2,2,2,0,1,1,0,0,4,0,02,30005,130.57164285,0.6899744811,1
17,1.0943,4,1,4,1,1,1,3,1,0,0,1,0,02,30033,315.10088594,0.8455347349,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,5,0,01,30051,192.06197456,0.6224593312,1
17,1.0710,5,1,4,1,1,1,4,1,0,0,1,0,01,30043,1783.8849325,0.8455347349,1
17,1.0593,3,1,2,1,2,0,2,1,0,1,0,0,02,30034,2487.2258766,0.880797078,1
17,1.0644,6,4,3,1,2,0,3,0,1,0,4,0,02,30015,32.651856902,0.6899744811,1
17,1.0582,4,4,2,1,1,1,2,0,1,1,0,0,02,30054,4286.5352388,0.880797078,1
17,1.0413,3,1,3,1,2,0,1,1,0,0,4,0,02,30008,1255.5424265,0.6899744811,0
17,1.0305,6,1,3,1,1,1,2,1,0,0,1,0,01,30019,1474.3747205,0.8455347349,1
17,1.0102,6,1,1,2,2,0,2,1,0,0,4,0,01,30007,821.22907587,0.6899744811,1
17,1.0317,6,1,4,1,1,1,2,1,0,1,0,0,02,30055,921.99011007,0.880797078,1
17,1.1332,5,3,2,1,2,0,3,0,0,0,4,0,02,30019,201.77081122,0.6899744811,1
17,1.0644,6,1,3,1,2,0,3,1,0,0,3,0,02,30051,762.2423351,0.7502601056,1
17,1.0287,3,3,1,1,2,0,2,0,0,0,3,0,01,30058,670.34923497,0.7502601056,1
17,1.0425,4,1,4,1,2,0,5,1,0,0,3,0,02,30058,2061.9771658,0.7502601056,1
17,1.0197,6,1,1,1,1,1,3,1,0,0,4,0,02,30024,526.64475074,0.6899744811,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,4,0,02,30021,701.47900818,0.6899744811,1
17,1.0284,6,3,2,1,1,1,4,0,0,1,0,0,01,30056,177.44228007,0.880797078,1
17,1.0446,6,3,3,1,2,0,2,0,0,0,3,0,01,30011,76.069215809,0.7502601056,1
17,1.0288,3,1,1,1,2,0,4,1,0,1,0,0,01,30041,2316.0940465,0.880797078,1
17,1.0596,3,4,2,1,2,0,4,0,1,1,0,0,01,30057,7223.4077395,0.880797078,1
17,1.0314,5,1,4,1,1,1,5,1,0,0,2,0,01,30006,2084.5929441,0.8021838886,1
17,1.0466,6,1,4,1,2,0,4,1,0,0,4,0,01,30002,1388.9399774,0.6899744811,1
17,1.0430,3,1,4,1,2,0,1,1,0,0,4,0,01,30046,1336.7017281,0.6899744811,1
17,1.0949,2,2,2,1,1,1,1,0,1,0,2,1,01,30060,1390.9668268,0.8021838886,1
17,1.0921,4,1,3,1,2,0,4,1,0,0,4,0,02,30029,1299.9285192,0.6899744811,0
17,1.0922,5,4,2,1,2,0,2,0,1,0,4,0,02,30034,223.26015071,0.6899744811,1
17,1.0306,5,1,1,1,1,1,4,1,0,0,5,0,01,30001,721.8740199,0.6224593312,1
17,1.0758,1,4,1,1,2,0,2,0,1,1,0,1,01,30051,6432.5250932,0.880797078,1
17,1.0201,6,2,1,1,2,0,4,0,1,0,4,0,01,30028,693.48388029,0.6899744811,1
17,1.2147,2,1,2,1,2,0,2,1,0,0,3,1,02,30026,6731.8359711,0.7502601056,0
17,1.0596,5,1,2,1,2,0,1,1,0,0,3,0,01,30046,1202.8152772,0.7502601056,1
17,1.0628,4,1,2,2,2,0,3,1,0,0,5,0,02,30030,1293.892141,0.6224593312,1
17,1.0669,5,1,4,1,2,0,1,1,0,0,5,0,01,30043,5790.6398893,0.6224593312,1
17,1.1332,5,1,2,1,2,0,3,1,0,1,0,0,02,30022,523.54257069,0.880797078,1
